ticker,f_rsi2,f_rsi14,f_atr_pct,f_pullback,f_vs_sma50,f_vs_sma200,f_trend_spread,f_adx,f_dvol_musd,f_down_days,signal_date,entry_date,exit_date,days,entry,stop,exit,stop_dist_pct,r,gross_pct,mae_pct,reason,score,cost_pct_margin
LLY,12.5,59.3,2.2,3.04,4.34,21.36,16.31,29.3,1654.0,3,2024-01-18,2024-01-19,2024-02-06,13,623.88,603.29,705.03,3.3,2.572,13.01,-1.45,tiempo,58.3,4.9
NVO,12.3,53.3,1.72,3.04,3.0,15.79,12.42,25.7,396.0,3,2024-01-23,2024-01-24,2024-02-09,13,106.65,103.02,121.2,3.41,2.609,13.64,-1.73,tiempo,52.1,4.9
QCOM,3.3,53.3,2.34,5.5,5.1,20.93,15.05,34.2,1212.0,3,2024-01-30,2024-01-31,2024-02-16,13,148.8,136.67,152.69,8.15,0.261,2.61,-6.41,tiempo,75.5,4.9
AVGO,10.9,57.5,2.62,5.89,9.71,33.45,21.64,38.7,3188.0,2,2024-01-31,2024-02-01,2024-02-20,13,119.72,111.57,122.65,6.81,0.288,2.45,-1.51,tiempo,66.8,4.9
AMAT,14.6,54.7,2.79,5.65,4.94,15.92,10.46,26.0,1026.0,2,2024-01-31,2024-02-01,2024-02-20,13,166.62,155.86,191.29,6.46,1.821,14.8,-1.07,stop,52.7,4.9
AMZN,14.2,53.1,1.97,3.76,2.94,16.41,13.08,20.2,6969.0,2,2024-01-31,2024-02-01,2024-02-13,9,159.01,151.21,166.05,4.91,1.126,4.43,-2.13,stop,55.9,3.7
MU,13.8,52.1,2.58,4.07,4.5,20.99,15.78,21.2,1203.0,3,2024-02-01,2024-02-02,2024-02-07,4,86.19,82.87,82.87,3.85,-1.057,-3.85,-2.87,stop,59.3,2.2
MRVL,13.6,54.2,3.75,7.48,10.22,19.61,8.52,28.4,914.0,3,2024-02-01,2024-02-02,2024-02-20,12,68.25,64.49,64.49,5.51,-1.084,-5.51,-3.63,stop,49.4,4.6
APP,15.4,47.7,4.43,12.05,1.88,21.6,19.35,21.5,133.0,3,2024-02-01,2024-02-02,2024-02-21,13,41.98,39.26,55.42,6.48,3.144,32.02,-3.03,tiempo,47.9,4.9
NFLX,8.8,66.9,2.67,3.46,12.41,30.01,15.65,47.7,3741.0,3,2024-02-06,2024-02-07,2024-02-26,13,56.63,53.41,58.76,5.69,0.575,3.76,-3.06,tiempo,62.5,4.9
WDC,5.5,55.8,2.52,5.82,7.88,29.2,19.76,30.3,500.0,3,2024-02-09,2024-02-12,2024-02-13,2,43.35,41.72,41.72,3.75,-1.043,-3.75,-1.46,stop,72.5,1.6
CRM,7.1,53.4,1.99,3.7,4.53,24.15,18.77,30.9,1398.0,3,2024-02-13,2024-02-14,2024-03-04,13,285.0,275.3,314.64,3.4,2.134,10.4,-2.33,tiempo,67.1,4.9
TSM,25.8,68.6,2.74,4.62,17.86,30.55,10.77,46.6,2169.0,3,2024-02-13,2024-02-14,2024-03-04,13,129.92,111.91,138.26,13.86,0.428,6.42,-5.4,tiempo,52.2,4.9
IBM,17.5,61.4,1.77,3.6,7.84,24.55,15.5,45.2,1207.0,3,2024-02-14,2024-02-15,2024-02-21,4,185.0,180.12,180.12,2.64,-1.083,-2.64,-1.05,stop,51.8,2.2
STX,17.8,51.8,2.59,4.59,2.66,23.87,20.66,22.4,239.0,3,2024-02-14,2024-02-15,2024-02-21,4,88.19,84.67,84.67,3.99,-1.055,-3.99,-3.0,stop,62.8,2.2
MAR,13.4,47.1,2.04,5.69,2.97,17.24,13.86,41.4,362.0,1,2024-02-14,2024-02-15,2024-03-05,13,237.53,230.32,247.88,3.03,1.307,4.36,-0.27,tiempo,61.8,4.9
AMZN,10.6,55.9,2.28,4.22,6.52,21.47,14.04,28.6,8709.0,3,2024-02-20,2024-02-21,2024-03-08,13,168.94,163.24,175.35,3.38,1.167,3.79,-1.07,tiempo,59.2,4.9
MSFT,9.3,50.6,1.64,4.37,3.15,15.13,11.61,31.1,10055.0,3,2024-02-21,2024-02-22,2024-03-11,13,410.19,395.9,404.52,3.48,-0.538,-1.38,-2.88,tiempo,59.9,4.9
NOW,7.1,45.0,2.56,8.0,1.57,22.34,20.45,25.2,1032.0,3,2024-02-21,2024-02-22,2024-03-11,13,155.0,145.34,151.35,6.23,-0.457,-2.36,-5.79,tiempo,81.6,4.9
ASML,15.4,62.4,2.47,4.36,13.44,30.03,14.62,43.6,1422.0,3,2024-02-21,2024-02-22,2024-03-11,13,946.92,884.53,979.5,6.59,0.937,3.44,-1.49,gap,56.7,4.9
VRT,5.5,51.6,5.09,9.88,10.3,57.16,42.48,35.8,519.0,2,2024-02-21,2024-02-22,2024-03-11,13,62.86,54.4,67.0,13.45,0.453,6.59,-2.56,tiempo,57.9,4.9
IGV,3.4,40.9,1.96,7.1,-0.73,13.04,13.87,23.9,239.0,3,2024-02-21,2024-02-22,2024-03-11,13,84.48,80.95,85.16,4.18,0.076,0.81,-2.06,tiempo,81.4,4.9
WDC,8.3,40.9,2.71,11.5,-0.66,19.33,20.12,22.7,447.0,2,2024-02-21,2024-02-22,2024-03-11,13,41.32,39.67,46.38,3.97,2.17,12.26,-0.42,stop,75.1,4.9
NVDA,3.6,56.4,3.6,8.7,16.69,44.59,23.91,50.3,34655.0,3,2024-02-21,2024-02-22,2024-03-11,13,75.03,65.76,86.43,12.35,1.326,15.2,-1.07,gap,71.0,4.9
SNOW,5.9,51.6,4.01,8.39,6.18,24.02,16.79,29.5,1169.0,3,2024-02-21,2024-02-22,2024-02-29,6,224.14,209.94,181.17,6.33,-3.071,-19.17,-2.06,gap,66.1,2.8
AMD,6.9,47.5,4.28,8.89,4.85,34.79,28.56,28.5,13669.0,3,2024-02-21,2024-02-22,2024-03-11,13,173.2,160.4,203.01,7.39,1.848,17.21,-0.69,gap,66.2,4.9
AVGO,12.4,54.0,2.69,4.36,5.88,32.31,24.97,36.0,3192.0,2,2024-02-21,2024-02-22,2024-03-05,9,128.17,119.6,134.21,6.68,1.047,4.71,-0.41,stop,60.5,3.7
META,23.0,66.4,2.83,3.31,19.92,46.12,21.85,48.0,10648.0,3,2024-02-21,2024-02-22,2024-03-11,13,480.24,452.44,489.54,5.79,0.833,1.94,-0.87,stop,53.1,4.9
CRDO,24.0,53.7,4.61,5.37,7.27,30.06,21.24,20.0,51.0,3,2024-02-27,2024-02-28,2024-03-05,5,23.9,20.52,20.52,14.15,-1.018,-14.15,-11.88,stop,46.9,2.5
COHR,24.5,58.4,4.35,7.02,16.64,40.31,20.29,37.1,183.0,3,2024-02-28,2024-02-29,2024-03-11,8,59.14,54.66,61.14,7.58,0.928,3.38,-1.2,stop,54.4,3.4
LLY,10.6,63.9,2.62,3.63,13.47,34.7,18.71,46.1,2824.0,3,2024-02-29,2024-03-01,2024-03-11,7,769.02,729.3,729.3,5.17,-1.06,-5.17,-1.82,stop,60.8,3.1
NVO,4.9,55.1,2.07,3.81,7.4,25.43,16.79,45.7,637.0,3,2024-02-29,2024-03-01,2024-03-19,13,122.8,117.8,131.37,4.07,1.487,6.98,-0.45,tiempo,66.4,4.9
BRK-B,4.3,52.9,1.49,3.95,4.52,12.18,7.33,49.9,1509.0,3,2024-03-05,2024-03-06,2024-03-22,13,403.33,394.39,411.6,2.22,0.991,2.05,-0.93,tiempo,54.8,4.9
RACE,8.7,61.6,1.96,3.99,11.95,24.73,11.41,39.9,118.0,2,2024-03-05,2024-03-06,2024-03-22,13,413.75,392.3,433.29,5.18,0.817,4.72,-0.54,tiempo,54.5,4.9
NFLX,20.6,60.4,2.43,3.5,10.72,31.97,19.2,54.2,2078.0,3,2024-03-06,2024-03-07,2024-03-25,13,60.79,57.6,62.75,5.26,0.518,3.21,-1.98,tiempo,54.7,4.9
AMAT,10.1,56.9,3.17,5.29,13.72,32.51,16.53,32.5,1550.0,2,2024-03-11,2024-03-12,2024-03-28,13,203.88,194.29,206.23,4.7,0.141,1.15,-3.37,tiempo,64.0,4.9
LRCX,12.2,52.9,2.97,6.37,8.58,31.42,21.03,31.8,1000.0,2,2024-03-11,2024-03-12,2024-03-28,13,94.39,90.23,97.16,4.4,0.556,2.94,-4.05,tiempo,64.3,4.9
COST,11.2,43.4,2.01,9.1,1.05,19.42,18.17,43.0,1777.0,2,2024-03-11,2024-03-12,2024-03-28,13,720.0,698.49,732.63,2.99,0.88,1.75,-0.43,tiempo,71.8,4.9
STX,6.0,53.0,3.15,6.99,4.78,25.94,20.2,23.8,239.0,3,2024-03-11,2024-03-12,2024-03-14,3,92.28,87.94,87.94,4.7,-1.04,-4.7,-4.18,stop,74.6,1.9
IGV,8.9,44.2,1.95,3.99,-1.02,11.86,13.01,12.9,309.0,3,2024-03-15,2024-03-18,2024-04-04,13,84.52,82.08,83.28,2.89,-0.678,-1.47,-1.59,tiempo,63.7,4.9
NVDA,29.1,63.3,4.46,5.21,25.36,71.58,36.87,54.4,51822.0,3,2024-03-15,2024-03-18,2024-04-04,13,90.39,82.63,85.9,8.58,-0.635,-4.96,-5.95,tiempo,52.1,4.9
QCOM,14.3,58.5,2.55,4.85,9.47,30.51,19.22,32.9,1539.0,3,2024-03-15,2024-03-18,2024-04-04,13,170.91,159.38,169.76,6.75,-0.172,-0.67,-4.26,tiempo,59.5,4.9
META,16.0,53.5,2.95,5.48,9.9,41.76,29.0,44.5,8072.0,3,2024-03-15,2024-03-18,2024-04-04,13,491.91,470.46,510.92,4.36,1.081,3.86,-2.16,tiempo,58.9,4.9
STX,10.2,39.7,3.2,12.8,-2.13,17.21,19.76,21.0,279.0,2,2024-03-15,2024-03-18,2024-04-02,11,86.66,82.53,89.88,4.77,1.049,3.72,-2.83,gap,55.5,4.3
TSM,14.6,54.8,3.89,8.19,11.65,33.34,19.43,41.8,2512.0,3,2024-03-15,2024-03-18,2024-04-04,13,140.18,132.18,139.66,5.71,-0.151,-0.37,-5.1,tiempo,56.6,4.9
ASML,10.5,49.6,3.08,10.23,6.94,29.96,21.53,31.9,1135.0,3,2024-03-15,2024-03-18,2024-04-04,13,954.78,911.31,955.99,4.55,0.656,0.13,-2.8,stop,59.0,4.9
COHR,7.0,48.1,4.47,12.15,8.25,36.04,25.67,27.8,136.0,3,2024-03-15,2024-03-18,2024-03-19,2,59.93,55.99,55.99,6.57,-1.024,-6.57,-2.07,stop,49.6,1.6
IBM,15.1,54.0,2.02,3.39,5.15,23.94,17.88,30.1,959.0,3,2024-03-15,2024-03-18,2024-04-04,13,193.06,186.83,187.94,3.23,-0.973,-2.65,-2.96,tiempo,53.7,4.9
CRM,2.5,47.4,2.51,7.12,2.53,24.22,21.16,18.8,2279.0,3,2024-03-15,2024-03-18,2024-04-04,13,300.05,288.95,294.14,3.7,-0.665,-1.97,-2.65,tiempo,89.6,4.9
DELL,13.8,55.9,4.76,14.42,16.77,51.93,30.11,34.1,1303.0,2,2024-03-18,2024-03-19,2024-04-05,13,107.87,100.25,132.72,7.06,2.311,23.04,-2.61,tiempo,37.3,4.9
TXN,8.5,46.8,2.16,4.86,0.39,1.2,0.8,21.5,981.0,2,2024-03-19,2024-03-20,2024-04-08,13,168.31,162.9,169.46,3.21,0.06,0.68,-1.21,tiempo,51.1,4.9
AMD,7.4,44.4,5.22,14.97,1.04,37.78,36.36,28.9,14972.0,3,2024-03-20,2024-03-21,2024-04-04,10,185.97,171.91,171.91,7.56,-1.053,-7.56,-7.51,stop,57.5,4.0
NVO,3.6,53.6,2.47,5.27,7.21,29.55,20.84,36.1,798.0,3,2024-03-22,2024-03-25,2024-04-02,6,129.49,124.72,124.72,3.68,-1.076,-3.68,-1.81,stop,74.1,2.8
GLW,16.9,48.3,1.56,3.21,0.91,3.38,2.45,12.0,159.0,3,2024-03-26,2024-03-27,2024-04-10,10,32.69,31.93,31.93,2.32,-1.173,-2.32,-1.8,stop,34.4,4.0
NFLX,6.3,51.6,2.31,3.48,4.3,28.96,23.64,42.6,1844.0,2,2024-03-28,2024-04-01,2024-04-17,13,61.5,59.39,61.37,3.43,-0.205,-0.21,-1.81,tiempo,70.1,4.9
ORCL,7.5,57.2,2.11,3.79,6.01,9.44,3.24,28.0,1477.0,2,2024-04-02,2024-04-03,2024-04-12,8,124.93,120.99,120.99,3.15,-1.108,-3.15,-2.95,stop,42.6,3.4
COHR,10.0,46.6,4.39,10.68,1.32,32.86,31.14,16.1,124.0,3,2024-04-02,2024-04-03,2024-04-12,8,59.02,55.14,55.14,6.58,-1.052,-6.58,-6.54,stop,61.6,3.4
GE,13.1,57.8,2.67,5.07,11.14,37.21,23.46,55.6,1365.0,3,2024-04-02,2024-04-03,2024-04-19,13,144.51,133.26,148.06,7.78,0.253,2.46,-4.5,tiempo,61.1,4.9
RACE,2.5,48.7,1.68,4.57,4.37,22.28,17.16,31.0,99.0,3,2024-04-03,2024-04-04,2024-04-19,12,421.2,409.47,409.47,2.78,-1.165,-2.78,-2.73,stop,70.1,4.6
COST,1.2,37.1,1.66,10.17,-2.76,14.68,17.94,19.4,1887.0,3,2024-04-03,2024-04-04,2024-04-17,10,710.81,693.26,711.09,2.47,0.596,0.04,-0.93,stop,74.1,4.0
HOOD,4.5,56.2,4.94,8.59,20.01,56.39,30.32,37.2,318.0,2,2024-04-05,2024-04-08,2024-04-15,6,18.88,17.52,17.52,7.22,-1.039,-7.22,-6.83,stop,62.4,2.8
MU,17.0,69.0,4.17,4.54,24.87,55.29,24.36,46.5,3757.0,3,2024-04-10,2024-04-11,2024-04-18,6,124.48,116.06,116.0,6.76,-1.049,-6.81,-6.65,gap,51.3,2.8
LLY,12.8,45.1,2.41,4.15,-0.73,23.52,24.43,17.3,1851.0,2,2024-04-12,2024-04-15,2024-04-19,5,763.5,736.29,736.29,3.56,-1.07,-3.56,-2.69,stop,71.9,2.5
GS,2.2,40.2,2.08,6.75,-1.18,10.07,11.39,26.3,860.0,3,2024-04-12,2024-04-15,2024-05-01,13,407.0,385.5,426.95,5.28,0.835,4.9,-2.9,tiempo,79.4,4.9
DELL,7.7,52.3,4.84,11.27,12.09,53.94,37.33,32.1,1054.0,2,2024-04-12,2024-04-15,2024-05-01,13,122.35,113.11,118.78,7.55,-0.451,-2.92,-6.62,tiempo,52.5,4.9
MS,4.3,37.0,2.51,8.46,-2.53,1.09,3.72,27.6,735.0,3,2024-04-12,2024-04-15,2024-05-01,13,87.8,84.56,91.54,3.69,1.194,4.26,-2.63,tiempo,58.3,4.9
BRK-B,1.7,39.6,1.29,4.1,-0.98,9.56,10.65,32.5,1361.0,3,2024-04-12,2024-04-15,2024-04-16,2,407.21,399.4,399.4,1.92,-1.083,-1.92,-1.8,stop,69.3,1.6
XOP,1.8,53.1,1.86,4.02,5.69,8.69,2.84,44.2,548.0,3,2024-04-16,2024-04-17,2024-05-01,11,155.12,150.81,150.81,2.78,-1.155,-2.78,-2.6,stop,48.4,4.3
QCOM,16.6,49.7,2.35,3.98,3.15,26.18,22.33,33.9,1104.0,3,2024-04-16,2024-04-17,2024-04-18,2,169.57,163.62,162.36,3.51,-1.257,-4.25,-3.42,gap,62.4,1.6
EWT,2.3,34.6,1.38,6.47,-2.21,0.29,2.56,27.4,174.0,3,2024-04-16,2024-04-17,2024-04-19,3,47.09,46.12,46.08,2.05,-1.139,-2.14,-1.32,gap,55.5,1.9
NVO,8.9,42.1,2.15,6.03,-1.9,19.7,22.01,16.2,475.0,3,2024-04-16,2024-04-17,2024-05-03,13,124.95,120.96,123.05,3.19,-0.63,-1.52,-2.93,tiempo,75.0,4.9
GOOGL,18.0,57.2,2.14,3.14,5.98,13.02,6.64,31.2,3844.0,3,2024-04-16,2024-04-17,2024-04-30,10,155.65,148.94,163.15,4.31,1.216,4.82,-3.07,stop,36.8,4.0
TSM,9.9,50.5,3.15,5.03,2.9,30.95,27.26,35.3,1867.0,3,2024-04-16,2024-04-17,2024-04-18,2,141.13,134.53,132.89,4.68,-1.283,-5.84,-2.67,gap,71.3,1.6
META,3.6,46.4,2.84,6.29,0.25,34.78,34.45,23.1,6233.0,3,2024-04-17,2024-04-18,2024-04-19,2,503.16,482.1,482.1,4.19,-1.038,-4.19,-0.82,stop,91.2,1.6
XOM,4.2,60.6,1.65,3.01,6.86,10.33,3.24,60.9,1942.0,3,2024-04-18,2024-04-19,2024-04-26,6,119.72,116.73,116.73,2.5,-1.112,-2.5,-1.08,stop,43.5,2.8
COP,1.1,54.9,1.79,4.28,6.54,9.37,2.65,49.2,564.0,3,2024-04-18,2024-04-19,2024-04-30,8,129.22,125.79,125.79,2.65,-1.128,-2.65,-1.76,stop,49.1,3.4
OXY,8.1,51.6,2.02,4.65,4.81,7.01,2.1,41.7,546.0,2,2024-04-18,2024-04-19,2024-05-01,9,66.38,64.38,64.38,3.01,-1.123,-3.01,-0.75,stop,42.8,3.7
XLE,0.9,50.0,1.57,4.32,3.85,7.82,3.82,49.3,1651.0,3,2024-04-18,2024-04-19,2024-05-01,9,47.36,46.25,46.25,2.34,-1.158,-2.34,-1.31,stop,56.1,3.7
COST,4.2,41.3,1.68,3.44,-2.82,13.23,16.52,18.2,1278.0,3,2024-04-19,2024-04-22,2024-05-08,13,714.87,697.01,763.41,2.5,1.913,6.79,-1.22,tiempo,68.0,4.9
HOOD,4.2,40.4,5.5,17.39,-0.46,36.83,37.46,22.9,238.0,2,2024-04-19,2024-04-22,2024-05-08,13,17.23,15.86,17.85,7.96,0.391,3.6,-5.34,tiempo,60.5,4.9
MU,35.1,44.7,4.81,14.76,6.05,35.03,27.33,38.0,3489.0,2,2024-04-22,2024-04-23,2024-05-09,13,110.23,102.35,117.81,7.15,0.894,6.88,-1.96,tiempo,50.7,4.9
VRT,25.8,44.7,5.98,11.89,2.48,54.78,51.03,22.8,666.0,2,2024-04-22,2024-04-23,2024-05-09,13,77.25,70.43,97.94,8.83,2.212,26.78,-1.07,tiempo,63.6,4.9
GLW,23.9,42.2,1.64,4.88,-2.84,1.15,4.11,12.2,133.0,3,2024-04-25,2024-04-26,2024-05-14,13,31.68,30.62,34.95,3.36,2.142,10.32,-1.26,tiempo,35.3,4.9
BRK-B,9.7,42.8,1.3,4.32,-1.67,8.33,10.17,20.6,1193.0,3,2024-04-26,2024-04-29,2024-05-15,13,404.75,394.61,412.76,2.5,0.594,1.98,-2.08,tiempo,56.3,4.9
APP,21.4,49.1,4.86,10.86,3.06,49.65,45.2,21.5,253.0,3,2024-05-01,2024-05-02,2024-05-20,13,72.36,64.94,84.57,10.25,1.526,16.88,-2.31,tiempo,49.2,4.9
OXY,13.1,39.7,2.15,7.03,-0.48,3.7,4.2,31.3,503.0,2,2024-05-03,2024-05-06,2024-05-13,6,64.91,62.83,62.83,3.2,-1.087,-3.2,-2.26,stop,55.0,2.8
COP,1.0,33.5,2.01,8.04,-1.05,3.57,4.67,35.5,577.0,3,2024-05-03,2024-05-06,2024-05-15,8,123.08,119.39,119.39,3.0,-1.113,-3.0,-2.15,stop,66.9,3.4
NVDA,24.3,53.6,4.11,3.68,1.47,48.43,46.28,16.1,38962.0,3,2024-05-09,2024-05-10,2024-05-29,13,91.07,80.52,114.82,11.58,1.834,26.08,-2.79,tiempo,60.4,4.9
XOM,42.1,50.9,1.72,3.02,1.26,8.25,6.9,26.3,2342.0,3,2024-05-14,2024-05-15,2024-05-23,7,117.74,113.72,113.72,3.41,-1.091,-3.41,-2.36,stop,44.6,3.1
XOP,13.2,43.3,1.79,5.25,-2.38,3.94,6.47,20.7,487.0,2,2024-05-22,2024-05-23,2024-06-03,7,151.19,147.18,147.18,2.65,-1.117,-2.65,-2.43,stop,46.5,3.1
APP,8.7,52.4,4.67,8.3,6.79,56.38,46.43,23.1,397.0,3,2024-05-23,2024-05-24,2024-06-11,12,81.79,76.23,76.23,6.79,-1.068,-6.79,-4.36,stop,59.0,4.6
MS,3.2,52.1,1.77,4.2,3.45,12.67,8.92,30.9,541.0,2,2024-05-29,2024-05-30,2024-06-11,9,97.7,95.11,95.11,2.65,-1.14,-2.65,-2.34,stop,61.4,3.7
NOK,12.8,50.0,2.23,4.81,3.44,4.94,1.44,23.5,50.0,1,2024-05-29,2024-05-30,2024-06-13,11,3.83,3.7,3.7,3.29,-1.131,-3.29,-1.31,stop,36.1,4.3
LMT,2.1,36.2,1.2,3.79,-1.21,2.05,3.3,23.9,361.0,2,2024-05-29,2024-05-30,2024-06-12,10,456.0,447.83,460.81,1.79,0.821,1.06,-0.22,stop,52.7,4.0
GS,5.4,52.7,1.69,4.29,5.02,21.51,15.7,42.2,993.0,3,2024-05-30,2024-05-31,2024-06-11,8,455.86,444.48,444.48,2.5,-1.136,-2.5,-1.7,stop,67.0,3.4
ORCL,7.9,40.6,2.17,5.97,-2.93,2.7,5.8,24.0,811.0,2,2024-05-31,2024-06-03,2024-06-20,13,117.53,113.72,142.91,3.24,3.931,21.59,-0.16,tiempo,55.2,4.9
MU,12.7,53.1,3.56,5.78,3.89,41.28,36.0,26.6,1899.0,3,2024-05-31,2024-06-03,2024-06-20,13,128.13,120.12,144.83,6.25,1.714,13.04,-2.33,stop,65.7,4.9
TSM,6.2,53.3,2.71,5.6,5.26,32.37,25.76,29.1,1855.0,3,2024-05-31,2024-06-03,2024-06-20,13,155.12,146.99,175.38,5.24,1.903,13.06,-2.66,tiempo,73.7,4.9
EWT,13.9,53.0,1.45,3.79,2.95,7.71,4.62,26.0,126.0,2,2024-05-31,2024-06-03,2024-06-20,13,51.07,49.62,54.87,2.83,1.891,7.44,-2.37,tiempo,36.2,4.9
LRCX,4.7,48.8,2.95,4.0,-0.51,17.63,18.23,11.7,795.0,3,2024-05-31,2024-06-03,2024-06-20,13,94.97,89.76,106.13,5.48,1.732,11.75,-4.15,tiempo,77.5,4.9
QCOM,20.4,66.4,2.87,4.24,14.16,42.16,24.53,45.8,1903.0,3,2024-05-31,2024-06-03,2024-06-20,13,209.56,190.7,215.47,9.0,0.259,2.82,-3.77,tiempo,55.6,4.9
MSFT,6.5,45.2,1.86,3.95,-0.63,8.98,9.67,17.9,7815.0,2,2024-06-03,2024-06-04,2024-06-21,13,416.43,402.97,449.78,3.23,1.837,8.01,-1.62,tiempo,64.4,4.9
AMD,8.1,47.4,4.45,6.77,-1.44,11.87,13.5,15.4,8054.0,2,2024-06-04,2024-06-05,2024-06-17,9,164.83,154.15,154.15,6.48,-1.057,-6.48,-4.8,stop,69.0,3.7
WDC,8.6,52.8,3.33,4.51,3.21,33.67,29.51,20.2,380.0,3,2024-06-04,2024-06-05,2024-06-21,12,56.67,53.44,57.11,5.7,0.737,0.77,-0.84,stop,68.0,4.6
VRT,1.4,44.0,5.71,13.26,1.75,55.61,52.93,24.6,802.0,3,2024-06-04,2024-06-05,2024-06-07,3,94.41,86.52,86.52,8.36,-1.023,-8.36,-7.68,stop,64.8,1.9
AMAT,2.1,50.1,2.85,4.11,2.17,23.67,21.05,18.1,1094.0,3,2024-06-04,2024-06-05,2024-06-21,12,219.6,207.72,233.14,5.41,1.235,6.17,-0.64,stop,81.0,4.6
TXN,9.1,56.9,2.11,4.56,7.33,16.46,8.5,38.5,1133.0,3,2024-06-04,2024-06-05,2024-06-24,13,194.78,188.66,193.91,3.14,-0.298,-0.45,-1.34,tiempo,51.9,4.9
NFLX,7.0,54.4,2.42,3.51,3.5,23.52,19.34,33.4,1911.0,3,2024-06-04,2024-06-05,2024-06-24,13,63.52,61.23,66.9,3.61,1.351,5.32,-1.1,tiempo,71.0,4.9
PANW,8.3,42.0,3.29,10.4,-0.65,2.4,3.07,20.1,1349.0,2,2024-06-04,2024-06-05,2024-06-24,13,148.12,140.96,158.34,4.83,1.363,6.9,-1.93,tiempo,49.0,4.9
JPM,11.1,48.7,1.68,3.85,0.87,15.75,14.75,13.7,1771.0,3,2024-06-06,2024-06-07,2024-06-12,4,198.02,193.05,193.05,2.51,-1.088,-2.51,-2.23,stop,66.1,2.2
APP,1.6,40.3,5.41,10.55,-2.46,40.94,44.5,16.4,382.0,3,2024-06-13,2024-06-14,2024-07-03,13,77.23,71.1,86.96,7.94,1.481,12.6,-3.02,tiempo,69.6,4.9
GE,13.5,40.6,2.59,7.52,-2.95,32.01,36.03,13.9,911.0,1,2024-06-14,2024-06-17,2024-07-01,10,156.6,150.54,156.93,3.87,0.674,0.21,-0.73,stop,72.0,4.0
AMD,2.2,40.6,3.94,9.89,-2.91,6.04,9.23,14.0,8565.0,3,2024-06-18,2024-06-20,2024-07-09,13,157.24,148.1,177.1,5.81,1.753,12.63,-2.29,tiempo,59.8,4.9
HOOD,5.3,53.6,5.33,8.31,12.18,56.51,39.51,28.1,444.0,3,2024-06-20,2024-06-21,2024-07-10,13,22.07,20.33,22.32,7.87,0.082,1.13,-5.39,tiempo,62.4,4.9
AAPL,12.8,61.6,2.32,4.24,11.07,13.45,2.14,46.1,17334.0,3,2024-06-21,2024-06-24,2024-07-11,13,211.89,191.19,227.57,9.77,0.707,7.4,-2.5,tiempo,38.3,4.9
WDC,10.1,48.9,3.24,6.02,2.68,30.91,27.49,19.5,405.0,3,2024-06-24,2024-06-25,2024-07-12,13,57.78,55.01,59.54,4.8,0.533,3.05,-3.44,tiempo,72.1,4.9
CRDO,9.1,61.7,4.77,6.57,27.0,40.8,10.87,50.3,76.0,3,2024-06-24,2024-06-25,2024-07-12,13,29.17,26.74,30.87,8.33,0.641,5.83,-2.36,tiempo,53.1,4.9
NVDA,6.0,52.2,4.67,12.89,16.33,69.3,45.54,49.7,52911.0,3,2024-06-24,2024-06-25,2024-07-12,13,124.46,115.91,129.24,6.87,0.488,3.84,-4.52,tiempo,51.5,4.9
TSM,7.8,55.8,3.36,6.61,10.69,40.15,26.61,38.3,2696.0,3,2024-06-24,2024-06-25,2024-07-12,13,171.42,161.29,187.35,5.91,1.454,9.29,-1.41,tiempo,70.1,4.9
AVGO,6.9,55.3,3.95,13.56,12.79,36.17,20.73,35.8,7948.0,3,2024-06-25,2024-06-26,2024-07-15,13,160.6,140.37,171.42,12.6,0.496,6.73,-2.18,tiempo,51.2,4.9
ORCL,14.9,64.7,2.39,3.78,12.87,20.76,6.99,34.3,1535.0,3,2024-06-25,2024-06-26,2024-07-15,13,139.55,121.63,143.07,12.84,0.158,2.52,-1.11,tiempo,43.7,4.9
HPQ,2.4,49.3,2.8,9.52,7.53,17.65,9.41,51.6,412.0,3,2024-06-27,2024-06-28,2024-07-17,13,35.3,33.84,38.11,4.13,1.594,7.96,-2.58,tiempo,61.2,4.9
GS,11.8,45.3,1.89,3.49,-0.16,16.52,16.7,18.5,905.0,3,2024-06-27,2024-06-28,2024-07-17,13,450.1,437.44,502.18,2.81,2.633,11.57,-0.13,tiempo,66.5,4.9
QCOM,6.7,41.6,3.42,14.06,1.24,28.05,26.47,31.4,2492.0,2,2024-06-27,2024-06-28,2024-07-17,13,198.57,188.55,191.6,5.05,-0.793,-3.51,-4.03,tiempo,64.3,4.9
RACE,12.8,45.0,1.76,4.44,-1.61,9.35,11.14,9.0,93.0,3,2024-06-28,2024-07-01,2024-07-18,13,411.0,400.24,422.43,2.62,1.094,2.78,-1.23,tiempo,52.4,4.9
MU,9.6,46.4,4.44,14.29,3.42,37.72,33.17,24.4,3895.0,3,2024-07-01,2024-07-02,2024-07-17,11,132.08,123.31,122.58,6.64,-1.148,-7.19,-3.66,gap,50.9,4.3
NVO,12.4,47.0,2.33,5.47,2.49,19.78,16.87,31.2,550.0,2,2024-07-03,2024-07-05,2024-07-17,9,141.52,135.36,135.36,4.35,-1.085,-4.35,-1.92,stop,79.7,3.7
COIN,29.0,46.5,5.85,12.99,-1.54,31.86,33.92,13.0,1874.0,3,2024-07-05,2024-07-08,2024-07-24,13,226.51,205.09,245.06,9.46,1.131,8.19,-5.71,tiempo,49.0,4.9
